iter,err_x,err_y,err_z
65,0.004211891281998828,0.005288428022921267,-0.03346303248466355
66,0.004169776745193541,0.005335565871752624,-0.033488259822479396
67,0.004128083309687754,0.005382231580502039,-0.03351323655628148
68,0.004086806764123245,0.005428429889347492,-0.033537965169566746
69,0.004045942939296917,0.005474165490640382,-0.03356244812134912
70,0.004005487707737405,0.005519443029392873,-0.033586687846397845
71,0.0039654369832860525,0.005564267103760074,-0.03361068675547353
72,0.00392578672068206,0.005608642265517348,-0.03363444723556199
73,0.0038865329151518357,0.00565257302053261,-0.033657971650105936
74,0.0038476716020026443,0.005696063829233793,-0.033681262339234394
75,0.0038091988562202373,0.005739119107071463,-0.03370432161999007
76,0.0037711107920705626,0.005781743224976656,-0.03372715178655448
77,0.0037334035627056388,0.005823940509813967,-0.033749755110471
78,0.0036960733597733056,0.005865715244829986,-0.0337721338408658
79,0.0036591164130309302,0.005907071670097074,-0.03379429020466669
80,0.0036225289899631053,0.0059480139829525625,-0.03381622640681985
81,0.00358630739540316,0.005988546338433422,-0.03383794463050457
82,0.0035504479711584705,0.006028672849706416,-0.033859447037345926
83,0.0035149470956396056,0.0060683975884938245,-0.033880735767625396
84,0.003479801183493276,0.006107724585494787,-0.033901812940489544
85,0.003445006685238867,0.006146657830802254,-0.03392268065415665
86,0.0034105600869087263,0.006185201274315649,-0.03394334098612142
87,0.003376457909692104,0.0062233588261492966,-0.0339637959933577
88,0.003342696709582588,0.006261134357036593,-0.033984047712519325
89,0.0033092730770292768,0.006298531698730004,-0.03400409816013893
90,0.003276183636591246,0.006335554644396981,-0.03402394933282505
91,0.0032434250465957254,0.006372206949011723,-0.03404360320745708
92,0.003210993998799559,0.006408492329742966,-0.03406306174137862
93,0.0031788872180542028,0.006444414466337725,-0.03408232687258882
94,0.0031471014619739667,0.0064799770015010714,-0.034101400519931914
95,0.003115633520607788,0.006515183541272053,-0.03412028458328496
96,0.003084480216114133,0.0065500376553956595,-0.03413898094374381
97,0.003053638402439261,0.006584542877691018,-0.034157491463807164
98,0.003023104964998751,0.006618702706415763,-0.03417581798755904
99,0.0029928768203621964,0.006652520604626665,-0.03419396234084934
100,0.0029629509159410806,0.006686000000536517,-0.034211926331472735
101,0.0029333242296798105,0.006719144287867411,-0.03422971174934586
102,0.002903993769749888,0.006751956826200285,-0.03424732036668274
103,0.0028749565742470784,0.006784440941320967,-0.03426475393816858
104,0.002846209710891718,0.00681659992556258,-0.0342820142011318
105,0.0028177502767320096,0.0068484370381444795,-0.03429910287571457
106,0.002789575397850256,0.006879955505507673,-0.034316021665041496
107,0.0027616822290721294,0.006911158521646803,-0.034332772255386806
108,0.002734067953678814,0.006942049248438731,-0.034349356316339945
109,0.002706729783122052,0.0069726308159677175,-0.03436577550096944
110,0.002679664956742045,0.007002906322847283,-0.03438203144598532
111,0.0026528707414882825,0.0070328788365387335,-0.03439812577189986
112,0.0026263444316430105,0.007062551393666491,-0.03441406008318683
113,0.0026000833485476296,0.007091927000330067,-0.03442983596843922
114,0.0025740848403317854,0.0071210086324129535,-0.03444545500052534
115,0.0025483462816451486,0.00714979923588827,-0.034460918736743534
116,0.0025228650733919856,0.007178301727121304,-0.03447622871897529
117,0.0024976386424683033,0.007206518993168951,-0.03449138647383691
118,0.002472664441501665,0.007234453892076064,-0.034506393512829754
119,0.002447939948593643,0.0072621092531688,-0.034521251332488935
120,0.0024234626670648156,0.007289487877344934,-0.034535961414530615
121,0.0023992301252023945,0.007316592537361197,-0.0345505252259979
122,0.0023752398760103132,0.007343425978117698,-0.03456494421940527
123,0.002351489496961838,0.0073699909169394106,-0.03457921983288164
124,0.002327976589754707,0.007396290043854812,-0.03459335349031199
125,0.0023046987800687123,0.007422326021871599,-0.034607346601477684
126,0.0022816537173256557,0.007448101487249673,-0.03462120056219533
127,0.002258839074451814,0.00747361904977128,-0.03463491675445444
128,0.0022362525476426896,0.007498881293008397,-0.03464849654655353
129,0.0022138918561301966,0.007523890774587388,-0.03466194129323511
130,0.0021917547419521544,0.007548650026450971,-0.034675252335819265
131,0.00216983896972409,0.0075731615551174886,-0.03468843100233587
132,0.002148142326413314,0.00759742784193753,-0.034701478607655704
133,0.0021266626211153285,0.007621451343347954,-0.03471439645362001
134,0.002105397684832356,0.007645234491123295,-0.03472718582916912
135,0.002084345370254286,0.007668779692624629,-0.03473984801046955
136,0.0020635035515415476,0.007692089331045868,-0.03475238426103999
137,0.0020428701241104654,0.007715165765657574,-0.034764795831876034
138,0.0020224430044204727,0.007738011332048266,-0.03477708396157374
139,0.002002220129763696,0.007760628342363281,-0.034789249876451836
140,0.00198219945805652,0.0077830190855411865,-0.03480129479067296
141,0.0019623789676332473,0.007805185827547786,-0.03481321990636351
142,0.0019427566570418932,0.00782713081160777,-0.03482502641373245
143,0.0019233305448419693,0.007848856258433958,-0.03483671549118889
144,0.0019040986694043183,0.007870364366454228,-0.03484828830545854
145,0.001885059088712904,0.007891657312036175,-0.03485974601169905
146,0.0018662098801687083,0.007912737249709395,-0.03487108975361414
147,0.001847549140395471,0.007933606312385598,-0.03488232066356674
148,0.0018290749850474093,0.007954266611576437,-0.034893439862690924
149,0.0018107855486189145,0.00797472023760911,-0.034904448461002775
150,0.001792678984256068,0.007994969259839795,-0.03491534755751016
151,0.0017747534635701608,0.008015015726864912,-0.03492613824032149
152,0.0017570071764529426,0.00803486166673022,-0.034936821586753264
153,0.0017394383308938653,0.008054509087137802,-0.03494739866343681
154,0.001722045152799014,0.008073959975650972,-0.0349578705264237
155,0.0017048258858119536,0.008093216299897017,-0.03496823822129031
156,0.001687778791136396,0.008112280007767994,-0.034978502783241355
157,0.0016709021473604792,0.00813115302761939,-0.034988665237212294
158,0.0016541942502830069,0.00814983726846683,-0.03499872659797083
159,0.0016376534127412567,0.008168334620180752,-0.03500868787021742
160,0.001621277964440665,0.008186646953679108,-0.03501855004868471
161,0.0016050662517860888,0.008204776121118142,-0.0350283141182361
162,0.001589016637714842,0.008222723956081188,-0.035037981053963274
163,0.001573127501531347,0.008240492273765597,-0.03504755182128275
164,0.0015573972387434801,0.008258082871167709,-0.035057027376031655
165,0.0015418242609005594,0.008275497527266033,-0.035066408664562246
166,0.001526406995432892,0.008292738003202477,-0.03507569662383587
167,0.0015111438854930328,0.008309806042461822,-0.03508489218151569
168,0.0014960333897985154,0.008326703371049318,-0.03509399625605871
169,0.0014810739824762332,0.008343431697666522,-0.03510300975680674
170,0.001466264152908391,0.008359992713885323,-0.035111933584076646
171,0.0014516024055799014,0.00837638809432022,-0.03512076862924953
172,0.0014370872599274401,0.00839261949679887,-0.03512951577485915
173,0.0014227172501898977,0.00840868856253086,-0.0351381758946794
174,0.0014084909252603983,0.00842459691627484,-0.035146749853811055
175,0.0013944068485397664,0.008440346166503895,-0.03515523850876745
176,0.0013804635977914658,0.008455937905569285,-0.03516364270755958
177,0.0013666597649980127,0.008471373709862522,-0.03517196328978013
178,0.0013529939562187982,0.008486655139975804,-0.03518020108668677
179,0.0013394647914493104,0.00850178374086081,-0.035188356921284705
180,0.001326070904481876,0.008516761041985923,-0.0351964316084083
181,0.001312810942767616,0.008531588557491825,-0.03520442595480194
182,0.0012996835672799357,0.008546267786345544,-0.03521234075920013
183,0.0012866874523793394,0.008560800212492933,-0.03522017681240674
184,0.0012738212856795873,0.008575187305009621,-0.035227934897373525
185,0.0012610837679151161,0.008589430518250403,-0.03523561578927787
186,0.0012484736128099533,0.008603531291997176,-0.03524322025559972
187,0.0012359895469478159,0.008617491051605322,-0.0352507490561978
188,0.0012236303096434674,0.008631311208148647,-0.035258202943385115
189,0.001211394652815593,0.008644993158562842,-0.03526558266200355
190,0.001199281340860633,0.008658538285787526,-0.03527288894949798
191,0.0011872891505281178,0.008671947958906778,-0.03528012253598943
192,0.001175416870797157,0.008685223533288345,-0.03528728414434763
193,0.0011636633027541506,0.00869836635072138,-0.03529437449026283
194,0.0011520272594717556,0.008711377739552805,-0.03530139428231685
195,0.001140507565889074,0.008724259014822303,-0.03530834422205361
196,0.0011291030586929698,0.00873701147839595,-0.03531522500404869
197,0.0011178125862006882,0.008749636419098481,-0.03532203731597846
198,0.0011066350082435182,0.008762135112844252,-0.03532878183868836
199,0.0010955691960517037,0.008774508822766832,-0.0353354592462606
200,0.0010846140321405353,0.008786758799347347,-0.03534207020608114
201,0.0010737684101974306,0.008798886280541481,-0.03534861537890605
202,0.0010630312349703393,0.00881089249190521,-0.03535509541892716
203,0.0010524014221571154,0.008822778646719289,-0.035361510973837156
204,0.0010418778982960383,0.008834545946112448,-0.0353678626848939
205,0.0010314596006575144,0.008846195579183373,-0.035374151186984254
206,0.0010211454771366865,0.008857728723121449,-0.03538037710868716
207,0.0010109344861472809,0.008869146543326266,-0.03538654107233621
208,0.001000825596516462,0.008880450193525957,-0.035392643694081447
209,0.000990817787380646,0.008891640815894322,-0.035398685583950734
210,0.000980910048082541,0.00890271954116677,-0.03540466734591036
211,0.0009711013780690707,0.008913687488755078,-0.03541058957792517
212,0.0009613907867903231,0.008924545766861046,-0.035416452872018
213,0.0009517772935996255,0.008935295472588936,-0.0354222578143286
214,0.0009422599276544887,0.008945937692056852,-0.035428004985171936
215,0.0009328377278185975,0.008956473500506922,-0.035433694959095915
216,0.0009235097425647938,0.008966903962414426,-0.03543932830493859
217,0.0009142750298790326,0.008977230131595803,-0.035444905585884694
218,0.0009051326571652373,0.008987453051315581,-0.03545042735952174
219,0.0008960817011511683,0.008997573754392215,-0.03545589417789551
220,0.000887121247795235,0.009007593263302858,-0.035461306587564946
221,0.0008782503921941862,0.0090175125902871,-0.03546666512965658
222,0.0008694682384917533,0.009027332737449642,-0.03547197033991836
223,0.0008607738997882386,0.00903705469686194,-0.03547722274877306
224,0.0008521664980509763,0.009046679450662823,-0.03548242288137096
225,0.0008436451640256544,0.00905620797115812,-0.0354875712576422
226,0.0008352090371485926,0.009065641220919239,-0.03549266839234851
227,0.0008268572654598318,0.009074980152880817,-0.03549771479513448
228,0.0008185890055171666,0.009084225710437311,-0.03550271097057828
229,0.0008104034223109666,0.009093378827538693,-0.03550765741824186
230,0.0008022996891798626,0.009102440428785111,-0.03551255463272079
231,0.0007942769877273519,0.009111411429520678,-0.03551740310369339
232,0.0007863345077390806,0.009120292735926225,-0.0355222033159696
233,0.000778471447101141,0.009129085245111194,-0.03552695574953916
234,0.0007706870117190529,0.009137789845204579,-0.03553166087961949
235,0.0007629804154375642,0.009146407415444932,-0.03553631917670293
236,0.0007553508799613497,0.009154938826269526,-0.035540931106603696
237,0.0007477976347763869,0.009163384939402539,-0.035545497130504186
238,0.0007403199170721806,0.009171746607942408,-0.03555001770500097
239,0.0007329169716647621,0.009180024676448285,-0.03555449328215022
240,0.0007255880509204385,0.009188219981025635,-0.03555892430951281
241,0.0007183324146802965,0.009196333349410956,-0.03556331123019879
242,0.000711149330185532,0.009204365601055642,-0.035567654482911625
243,0.0007040380720034203,0.009212317547209052,-0.03557195450199184
244,0.0006969979219540948,0.009220189991000688,-0.035576211717460296
245,0.0006900281690380296,0.009227983727521547,-0.03558042655506106
246,0.0006831281093642934,0.009235699543904699,-0.03558459943630375
247,0.0006762970460794808,0.009243338219405034,-0.035588730778505606
248,0.0006695342892972798,0.009250900525478188,-0.035592820994833026
249,0.0006628391560289538,0.009258387225858694,-0.0355968704943427
250,0.000656210970114253,0.00926579907663736,-0.03560087968202244
251,0.0006496490621532816,0.009273136826337819,-0.03560484895883144
252,0.0006431527694388028,0.00928040121599238,-0.03560877872174031
253,0.0006367214358894118,0.009287592979217076,-0.03561266936377056
254,0.0006303544119832264,0.009294712842285934,-0.0356165212740338
255,0.0006240510546924069,0.00930176152420455,-0.03562033483777048
256,0.0006178107274181138,0.009308739736782905,-0.03562411043638832
257,0.0006116327999263546,0.009315648184707433,-0.03562784844750024
258,0.0006055166482842927,0.009322487565612372,-0.03563154924496207
259,0.000599461654797251,0.009329258570150425,-0.03563521319890972
260,0.0005934672079463977,0.009335961882062675,-0.035638840675796125
261,0.0005875327023269326,0.0093425981782478,-0.03564243203842768
262,0.0005816575385870187,0.009349168128830621,-0.03564598764600049
263,0.0005758411233672774,0.00935567239722994,-0.03564950785413609
264,0.0005700828692408348,0.009362111640225707,-0.03565299301491687
265,0.0005643821946540666,0.009368486508025462,-0.03565644347692118
266,0.0005587385238678523,0.009374797644330222,-0.03565985958525807
267,0.0005531512868994094,0.009381045686399584,-0.03566324168160165
268,0.0005476199194648818,0.009387231265116243,-0.03566659010422513
269,0.0005421438629221826,0.009393355005049843,-0.03566990518803453
270,0.000536722564214731,0.009399417524520174,-0.03567318726460201
271,0.0005313554758155706,0.009405419435659793,-0.035676436662198996
272,0.0005260420556720889,0.009411361344475897,-0.03567965370582874
273,0.0005207817671512419,0.00941724385091173,-0.0356828387172588
274,0.0005155740789854943,0.009423067548907217,-0.03568599201505305
275,0.0005104184652190475,0.009428833026459112,-0.035689113914603394
276,0.0005053144051548055,0.009434540865680466,-0.035692204728161224
277,0.0005002613833018156,0.009440191642859528,-0.03569526476486844
278,0.000495258889323174,0.009445785928518058,-0.03569829433078831
279,0.00049030641798453,0.009451324287469033,-0.03570129372893592
280,0.0004854034691030775,0.009456807278873786,-0.0357042632593083
281,0.0004805495474970113,0.00946223545629858,-0.035707203218914345
282,0.0004757441629356251,0.00946760936777058,-0.035710113901804355
283,0.0004709868300896835,0.009472929555833315,-0.03571299559909931
284,0.0004662770684825319,0.009478196557601515,-0.03571584859901982
285,0.0004616144024415493,0.009483410904815475,-0.03571867318691486
286,0.0004569983610500722,0.009488573123894796,-0.03572146964529007
287,0.00045242847809991046,0.009493683735991633,-0.03572423825383599
288,0.00044790429204427537,0.009498743257043397,-0.03572697928945575
289,0.0004434253459511097,0.009503752197824922,-0.03572969302629266
290,0.0004389911874570407,0.009508711064000109,-0.03573237973575751
291,0.00043460136872163385,0.009513620356173057,-0.03573503968655549
292,0.0004302554463822359,0.009518480569938656,-0.03573767314471293
293,0.0004259529815091397,0.009523292195932707,-0.03574028037360373
294,0.00042169353956133816,0.009528055719881513,-0.03574286163397553
295,0.0004174766903425703,0.009532771622650964,-0.03574541718397562
296,0.00041330200795798214,0.009537440380295158,-0.03574794727917656
297,0.00040916907077105007,0.009542062464104502,-0.03575045217260154
298,0.0004050774613609956,0.009546638340653342,-0.035752932114749544
299,0.0004010267664807005,0.00955116847184712,-0.03575538735362015
300,0.00039701657701496053,0.009555653314969024,-0.035757818134738155
301,0.0003930464879391547,0.009560093322726235,-0.035760224701177915
302,0.0003891160982783593,0.009564488943295599,-0.03576260729358745
303,0.00038522501106684763,0.009568840620368968,-0.035764966150212255
304,0.0003813728333080643,0.009573148793197959,-0.03576730150691894
305,0.00037755917593485774,0.00957741389663836,-0.03576961359721852
306,0.0003737836537702726,0.009581636361194046,-0.03577190265228961
307,0.000370045885488583,0.009585816613060424,-0.03577416890100116
308,0.00036634549357691124,0.009589955074167475,-0.03577641256993518
309,0.0003626821042969347,0.009594052162222377,-0.03577863388340911
310,0.0003590553476472842,0.009598108290751656,-0.035780833063497886
311,0.000355464857326158,0.009602123869142904,-0.03578301033005595
312,0.000351910270694279,0.009606099302686131,-0.03578516590073884
313,0.00034839122873834796,0.00961003499261465,-0.03578729999102469
314,0.0003449073760347467,0.009613931336145548,-0.03578941281423541
315,0.00034145836071366054,0.009617788726519767,-0.03579150458155763
316,0.00033804383442356535,0.009621607553041794,-0.03579357550206354
317,0.0003346634522960112,0.009625388201118858,-0.03579562578273129
318,0.0003313168729108593,0.00962913105229985,-0.03579765562846539
319,0.0003280037582617479,0.009632836484313761,-0.0357996652421167
320,0.00032472377372198607,0.009636504871107758,-0.03580165482450233
321,0.00032147658801080775,0.009640136582884892,-0.03580362457442516
322,0.0003182618731598204,0.009643731986141322,-0.03580557468869334
323,0.00031507930447997965,0.009647291443703309,-0.035807505362139364
324,0.0003119285605287582,0.009650815314763726,-0.035809416787639096
325,0.00030880932307772197,0.009654303954918194,-0.035811309156130386
326,0.00030572127708033937,0.009657757716200895,-0.03581318265663167
327,0.00030266411064020524,0.009661176947119985,-0.03581503747626013
328,0.00029963751497956215,0.00966456199269264,-0.035816873800249845
329,0.00029664118440810065,0.009667913194479747,-0.03581869181196954
330,0.0002936748162920696,0.009671230890620244,-0.0358204916929402
331,0.0002907381110237797,0.009674515415865042,-0.035822273622852445
332,0.00028783077199126897,0.009677767101610722,-0.03582403777958368
333,0.00028495250554840386,0.009680986275932712,-0.035825784339215
334,0.0002821030209852225,0.009684173263618244,-0.03582751347604783
335,0.00027928203049856965,0.00968732838619893,-0.035829225362620475
336,0.00027648924916303346,0.009690451961982928,-0.03583092016972421
337,0.00027372439490216103,0.00969354430608688,-0.03583259806641937
338,0.0002709871884600301,0.009696605730467385,-0.03583425922005102
339,0.0002682773533729738,0.009699636543952247,-0.03583590379626447
340,0.000265594615941724,0.009702637052271305,-0.03583753195902054
341,0.00026293870520371237,0.009705607558086932,-0.0358391438706105
342,0.0002603093529057903,0.009708548361024283,-0.03584073969167087
343,0.00025770629347706764,0.009711459757701062,-0.03584231958119785
344,0.00025512926400214565,0.009714342041757125,-0.03584388369656158
345,0.00025257800419450655,0.00971719550388361,-0.03584543219352001
346,0.00025005225637030146,0.009720020431851805,-0.03584696522623256
347,0.00024755176542228674,0.009722817110541692,-0.03584848294727355
348,0.00024507627879408195,0.009725585821970112,-0.03584998550764515
349,0.00024262554645462762,0.009728326845318656,-0.035851473056790206
350,0.00024019932087301966,0.009731040456961155,-0.0358529457426046
351,0.00023779735699339902,0.009733726930490915,-0.03585440371144943
352,0.00023541941221030734,0.00973638653674755,-0.035855847108162614
353,0.00023306524634414866,0.00973901954384354,-0.035857276076070366
354,0.00023073462161691814,0.009741626217190357,-0.03585869075699815
355,0.00022842730262821447,0.009744206819524375,-0.03586009129128122
356,0.00022614305633148122,0.009746761610932323,-0.0358614778177748
357,0.00022388165201044313,0.00974929084887643,-0.03586285047386384
358,0.0002216428612558263,0.009751794788219244,-0.035864209395472094
359,0.00021942645794230275,0.009754273681248043,-0.03586555471707101
360,0.0002172322182056049,0.00975672777769887,-0.03586688657168772
361,0.00021505992042000828,0.009759157324780275,-0.03586820509091276
362,0.00021290934517587793,0.009761562567196552,-0.035869510404906935
363,0.00021078027525754967,0.009763943747170675,-0.03587080264240766
364,0.00020867249562139356,0.009766301104466772,-0.03587208193073446
365,0.00020658579337405923,0.009768634876412162,-0.03587334839579381
366,0.00020451995775106496,0.009770945297919048,-0.03587460216208291
367,0.00020247478009542452,0.009773232601505604,-0.035875843352692796
368,0.00020045005383664274,0.009775497017316693,-0.0358770720893102
369,0.000198445574469834,0.009777738773144059,-0.035878288492218385
370,0.00019646113953506115,0.009779958094445897,-0.03587949268029673
371,0.00019449654859692413,0.00978215520436602,-0.03588068477101897
372,0.0001925516032243143,0.009784330323752225,-0.035881864880449914
373,0.00019062610697035475,0.009786483671174209,-0.035883033123240454
374,0.00018871986535262054,0.009788615462940596,-0.0358841896126208
375,0.00018683268583345218,0.009790725913115386,-0.03588533446039153
376,0.00018496437780055283,0.00979281523353343,-0.03588646777691237
377,0.0001831147525477298,0.00979488363381511,-0.035887589671088405
378,0.00018128362325586027,0.009796931321380004,-0.03588870025035316
379,0.00017947080497403978,0.00979895850145943,-0.03588979962064861
380,0.00017767611460092072,0.009800965377107835,-0.035890887886401136
381,0.0001758993708661828,0.009802952149212797,-0.03589196515049341
382,0.00017414039431233358,0.00980491901650351,-0.03589303151423114
383,0.00017239900727652617,0.00980686617555759,-0.035894087077304404
384,0.00017067503387269053,0.009808793820805916,-0.035895131937742304
385,0.00016896829997375772,0.009810702144535277,-0.03589616619186027
386,0.00016727863319412607,0.009812591336888509,-0.03589718993419866
387,0.000165605862872288,0.009814461585861665,-0.03589820325745123
388,0.0001639498200536266,0.009816313077297866,-0.035899206252381924
389,0.0001623103374733858,0.009818145994877184,-0.03590019900772768
390,0.0001606872495398227,0.00981996052010197,-0.03590118161008519
391,0.0001590803923175805,0.009821756832276696,-0.03590215414377806
392,0.0001574896035111924,0.009823535108481465,-0.03590311669070132
393,0.0001559147224487299,0.009825295523537803,-0.03590406933013826
394,0.00015435559006572643,0.009827038249965317,-0.0359050121385443
395,0.00015281204888920255,0.009828763457927296,-0.035905945189290904
396,0.00015128394302189887,0.009830471315162896,-0.03590686855236075
397,0.00014977111812672098,0.009832161986902812,-0.035907782293983274
398,0.00014827342141132395,0.009833835635764794,-0.03590868647619654
399,0.00014679070161295545,0.009835492421623909,-0.03590958115631745
400,0.00014532280898344718,0.009837132501451313,-0.03591046638629708
401,0.00014386959527449864,0.009838756029113134,-0.03591134221193065
402,0.00014243091372316435,0.0098403631551185,-0.035912208671881884
403,0.00014100661903759514,0.009841954026301869,-0.03591306579646784
404,0.00013959656738313987,0.009843528785419832,-0.035913913606131415
405,0.0001382006163687944,0.009845087570634818,-0.03591475210950131
406,0.00013681862503405325,0.009846630514847495,-0.03591558130089997
407,0.00013545045383633308,0.009848157744823753,-0.035916401157102096
408,0.00013409596463917616,0.009849669380038006,-0.035917211633058964
409,0.0001327550207012926,0.009851165531117874,-0.035918012656169646
410,0.0001314274866669924,0.009852646297717047,-0.03591880411846939
411,0.0001301132285586007,0.009854111765549265,-0.035919585865763604
412,0.00012881211377169087,0.009855562002159115,-0.03592035768216611
413,0.00012752401107488944,0.009856997050733878,-0.03592111926751555
414,0.00012624879061696954,0.009858416920771546,-0.035921870203371675
415,0.00012498632394660088,0.009859821573496439,-0.03592260989995105
416,0.0001237364840546384,0.009861210898071827,-0.03592333750970161
417,0.0001224991454597584,0.009862584670729143,-0.03592405177902729
418,0.00012127418438423117,0.00986394247984407,-0.03592475077690512
419,0.00012006147913541135,0.009865283576704244,-0.03592543135533599
420,0.00011886091102334254,0.00986660654361176,-0.03592608795201291
421,0.00011767236694972705,0.00986790843236068,-0.035926709491146194
422,0.00011649574884788614,0.009869181935936736,-0.03592726924967129
423,0.00011533102872151349,0.009870401362490844,-0.03592767493625003
424,0.00011417942409060583,0.009871324094227873,-0.03592707536683277
425,0.00011303800188590153,0.00987233105371103,-0.03592676039092994
426,0.00011190789777210541,0.009873008415754139,-0.03592518339435499
427,0.00011078883186463352,0.00987419481066237,-0.03592560743826702
428,0.00010968099492683899,0.009875104790154179,-0.03592500302913042
429,0.00010858420114332312,0.009876092875075066,-0.03592473572250765
430,0.00010749838511533102,0.00987666378161824,-0.03592286705485522
431,0.00010642340702790434,0.009877829957250964,-0.03592337426105361
432,0.00010535917907155995,0.009878856676700128,-0.03592337571726268
433,0.00010430576714100587,0.009875998933106327,-0.03590808476587095
434,0.00010326271516168735,0.009877230621102542,-0.035908970830112824
435,0.00010223009359212393,0.009878449317901444,-0.03590984538345753
436,0.00010120779813082907,0.009879655010146843,-0.03591070797724992
437,0.00010019572551934989,0.009880847634834699,-0.035911557971548366
438,9.919377353200864e-05,0.009882027053960813,-0.03591239443541386
439,9.820184096567803e-05,0.009883193010319173,-0.03591321597311202
440,9.721982762976419e-05,0.009884345044948225,-0.03591402039958735
441,9.624763433660075e-05,0.00988548232862259,-0.03591480407816404
442,9.528516289259266e-05,0.009886603274228885,-0.035915560397300726
443,9.433231609177144e-05,0.009887704479405434,-0.035916275616216686
444,9.338899771967213e-05,0.009888776960948144,-0.03591691407289084
445,9.245511264652063e-05,0.009889784103258388,-0.03591733158600863
446,9.153057579172402e-05,0.009890012854674595,-0.03591472955181016
447,9.06152743524954e-05,0.00989106744361345,-0.03591540479536986
448,8.970912580855454e-05,0.00989207135570663,-0.03591591578721304
449,8.881203893200138e-05,0.009892770305377187,-0.035915262414004764
450,8.792392257169923e-05,0.009893642424379677,-0.035915323814080635
451,8.704469060192404e-05,0.009891536323586442,-0.0359037168721111
